@relation mfeat-weka.filters.unsupervised.attribute.Standardize

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
1.108871,-1.178448,0.216298,-1.039401,0.08867,-0.008003,0.460955,1.56809,-0.79481,-0.727305,-1.261731,0.562046,1.193346,-0.264292,-0.896288,1.091762,-0.806361,-0.104408,-1.056137,0.631389,-0.612767,0.703246,-0.935319,-0.429803,-0.297639,1.145564,-1.641745,-1.351665,-0.016998,1.451191,-0.210318,0.108937,0.103129,-0.997927,0.742101,0.370107,-0.559866,-0.198289,0.143356,0.490119,-0.589349,0.903607,0.794213,-1.026673,1.261171,2.38879,-0.519007,0.632818,1.842448,-0.061725,0.70228,0.356009,0.104717,0.501322,0.430543,0.556704,0.697578,-0.135529,0.614756,-1.180399,-0.404598,0.253265,-0.701267,1.412843,-0.156336,-0.16851,1.89844,1.462319,0.285853,1.379527,0.809296,-0.925005,0.497093,-0.307039,-1.358271,-1.19386,10
-1.166671,-1.197846,-1.49829,0.635042,2.048847,-1.285248,0.242559,-1.491572,0.338179,-1.567408,-0.520679,1.789117,-1.145458,1.546332,0.993181,-0.175462,-1.061751,0.096347,0.887642,-0.492882,0.511142,0.947173,-0.1824,-0.505141,-1.212368,0.299238,0.495737,1.186661,0.408037,0.958365,-0.487192,-1.503333,0.83928,0.780117,-0.725338,-0.446195,1.540874,-0.791768,-1.561712,0.380002,-1.298811,0.392097,0.035506,2.047124,-1.545687,-1.516579,-1.152203,1.130995,-1.430722,0.549789,0.529028,-0.103393,-0.397059,-1.534115,-0.124304,-1.181406,-0.110023,-0.614221,0.503445,-0.78362,-0.036347,-0.133639,-0.238859,0.057146,-0.084369,-0.724115,0.025365,-1.040033,-0.438388,0.35223,-0.980542,1.856572,-1.455004,0.865313,-1.068615,1.704408,1
0.521953,-1.816814,-0.30741,-0.076428,2.289357,1.999917,-0.671629,-0.695598,0.707832,4.966826,0.0428,0.563182,0.257265,1.04033,3.745809,0.872149,0.34654,-0.146613,2.108787,1.642674,1.929758,1.442739,-1.259707,1.171005,2.200355,2.59651,2.235794,-0.593878,-0.115686,1.006207,3.178342,4.496402,-0.233741,-0.180008,1.08303,3.931876,3.531445,0.595279,-0.755917,0.241541,2.67205,3.976384,0.054807,0.194109,1.008632,0.644523,3.887497,4.26446,0.972681,1.764923,3.837048,1.366203,3.392208,2.036013,3.320462,0.261836,3.505271,3.516856,2.82129,-1.026245,2.860756,3.438481,1.20083,-1.821575,1.414262,1.849517,0.368007,1.021186,1.760347,-0.672453,0.342088,-0.014739,2.493597,-0.246316,-0.497572,0.988245,5
-0.19921,1.889646,-1.291568,3.131825,-1.549002,-0.1589,0.025033,-0.175207,1.262017,-0.547424,-0.444059,0.627509,-0.543264,-0.581562,-0.217263,0.336856,0.381089,-0.5082,-1.096387,0.260006,0.770563,-0.086096,-0.306017,-0.82465,0.23617,1.200228,0.023018,-0.622271,-0.445629,0.114869,1.22837,0.663239,-0.477105,-0.236146,0.008294,0.619141,0.808166,0.661705,0.534464,0.168837,0.149451,0.681967,1.175774,0.392442,-0.368791,0.321187,0.220821,-0.602222,-0.472989,0.118771,-0.039843,0.20042,-0.5695,-0.23533,-0.161294,0.381251,-0.410129,-0.086526,-1.057228,0.244041,-0.053019,-0.062296,-1.177321,-0.895432,0.62618,-0.217159,-0.210764,-1.276168,0.30378,-0.522602,0.116262,-0.813629,-0.232607,-1.148489,0.777031,-1.066734,4
1.232109,-0.030218,1.340627,0.216566,-0.979632,1.817441,0.056935,0.410934,-1.438984,1.920789,-1.427285,-1.11172,0.106607,0.916584,0.634201,0.982948,0.584166,0.142481,0.165863,0.05002,1.829216,-1.158017,-0.579123,1.291191,2.414769,-1.311161,0.495411,1.166572,-0.951147,0.214295,1.209037,0.795449,-1.64978,0.191781,1.101647,0.166176,-1.620802,1.015585,0.333852,1.563507,-1.085649,0.67769,0.346024,-0.393309,1.15336,1.207415,-0.217609,-0.688504,1.333822,-0.03498,-1.177906,-0.723046,1.384644,0.141361,-0.15189,-0.243243,0.094079,1.256906,-0.179572,-0.245208,2.295435,0.551149,-0.798885,-1.365892,1.258358,0.165474,-0.965428,0.026044,-0.243085,-1.83039,-0.626089,-0.399764,-0.672341,-1.213449,0.266113,-1.534306,4
-0.533286,-1.496709,-0.65306,-1.28617,-0.573498,0.499214,1.250114,0.101895,-0.2307,-0.134831,-0.512113,-0.156379,-1.406874,2.620655,-0.292054,0.648338,-0.859702,0.283702,-0.43398,0.369669,0.03055,-1.52452,0.111827,-1.017719,0.939559,-1.625484,0.599823,-0.507002,-0.75759,-1.203129,0.920478,0.754154,-1.403426,-0.317231,0.287462,1.165461,-0.668666,0.260844,0.822326,1.766209,-0.354561,0.093602,0.263343,-0.218487,-0.705758,-0.585249,-1.189383,1.32161,-0.848782,0.327486,1.431373,0.379168,1.348151,0.426,0.772033,0.54359,0.267948,0.695655,0.17896,-0.647873,0.562711,-1.830499,-0.420364,-0.411488,-0.387211,-0.518455,-0.442444,0.791987,-1.241837,0.779299,0.998018,0.342373,0.91728,-0.008902,0.110889,-1.132611,10
-1.38065,-0.426507,1.693627,1.036715,-0.18257,-0.897308,-1.068856,-0.121488,-0.095823,0.9144,-1.245054,0.134154,-0.420608,-1.385508,0.581447,-1.638952,-0.681502,-1.316599,-0.959974,-0.305952,-1.094637,-0.596722,-0.860642,-1.023345,-0.624749,-0.852269,-0.129289,-1.420781,-0.027459,-0.384805,-0.028821,-0.590758,-1.051902,-0.109507,-0.964991,-0.532091,-1.255387,-1.190324,-0.371692,-0.614272,-0.461379,-1.303754,-1.273018,0.087787,-0.022474,0.869379,-1.303257,1.373985,1.326117,0.81206,-1.062204,1.257208,0.814775,0.945682,-0.593514,1.475792,1.29501,-0.131158,0.398117,0.468328,1.072104,-0.763294,-0.106133,0.47939,1.789489,-1.255452,-0.081871,-1.230971,-0.121966,-1.029483,0.512357,-0.459616,0.027563,-0.613257,1.096536,-0.20359,2
-0.113378,-1.704022,-0.896259,0.23187,0.053422,0.0263,0.00624,-0.386177,-0.397411,-0.014756,-0.055899,-1.152602,-0.645266,0.569038,-0.416959,-0.332205,0.531685,0.009951,-0.967741,-1.498002,-0.877133,-0.578692,-0.006096,0.120669,-0.926842,-0.262243,-1.468749,-0.307905,0.080794,-0.869974,0.224286,-0.932379,0.692055,-1.293729,-1.461961,-1.135923,-1.709102,-0.945516,-1.425743,0.401709,-0.481816,-0.881313,-1.020695,-1.640208,-0.120212,-0.562146,-0.59019,1.43113,-1.709711,-0.456044,-0.91141,-0.125316,-0.353007,-0.444566,0.411155,-0.04915,1.074646,0.067863,-0.670002,-0.459441,-1.614175,-1.520679,0.309178,-0.369439,-0.607883,-0.342379,0.4419,0.787561,-0.673458,0.47711,0.964957,-0.142187,-0.234178,0.188008,-0.736669,0.998972,9
-0.128274,2.007898,-1.240228,3.708753,-1.669425,0.237456,-0.363693,-0.897694,0.856086,-0.918245,-0.144727,0.639268,-0.908443,-0.066853,-0.670807,0.32431,0.572591,-0.556655,-0.084874,0.061311,0.124564,-0.030662,-0.44854,-1.131187,0.570318,0.13327,-0.348974,-0.746338,-0.938405,0.928582,0.279968,-0.394016,-0.427266,-0.97073,0.967968,0.231788,-0.251784,-0.147636,-0.155538,0.906775,0.362099,-0.327756,0.128879,-0.020938,0.49648,-0.457904,-0.787619,-0.469613,0.497931,-0.670638,-0.625252,-0.930306,0.478354,-0.213512,-0.303577,-0.511959,0.091765,0.186861,-0.298959,-0.868625,-0.065329,0.513395,0.0611,-0.506835,0.150819,0.301428,-0.192555,-0.264807,-0.239528,-0.082845,-0.82984,0.175634,-0.478554,-0.882432,-0.222418,-0.859238,2
-1.374249,0.702892,0.482424,0.178382,0.953249,0.571138,1.07756,-0.089514,1.842234,1.810791,1.057933,0.566325,0.072198,-0.026929,1.036593,0.882846,1.096924,-0.970748,-0.201386,-0.269016,2.951049,1.259094,0.122069,-0.578055,0.284365,1.646829,0.138047,-1.429206,0.153896,0.289983,1.641911,-0.297133,-1.332223,1.73081,0.21923,0.690072,-0.906975,-0.735497,1.903948,0.486411,-0.130481,0.078861,-0.136937,1.86804,0.302141,1.76127,-0.464518,-0.058376,-0.047883,0.568141,1.634837,0.538107,-0.770477,0.231197,1.394495,0.439359,-0.675821,-0.370478,2.251304,1.544324,-0.608081,-1.132952,1.716903,-0.096008,1.906692,-0.110623,1.322029,0.470671,-0.283491,-0.818136,0.225588,-1.068442,0.968777,-1.387626,0.981315,-1.378738,5
-1.218319,1.178598,0.027678,0.71805,0.600196,0.71009,1.378196,-1.133164,2.60902,1.830822,0.803206,0.34851,-1.554033,0.64415,0.775463,0.190693,2.091058,-0.460022,0.347426,0.260969,1.77267,2.548388,-0.827079,-0.860401,-0.100225,0.40263,2.787172,1.334839,-1.130667,-1.417626,0.483191,3.123345,-0.082328,-0.670638,0.612245,0.331456,2.166886,0.582258,0.341693,0.343725,-0.146164,1.233203,-0.057398,0.394602,1.938254,0.433027,-0.017535,-0.299917,0.624044,0.252335,1.209024,-0.390795,-0.883058,1.683407,1.560004,0.188199,-1.348022,1.254853,1.483027,-0.286109,-0.770874,1.136741,1.629475,-0.526626,0.500639,0.607781,0.368929,-0.524393,-0.604615,-0.201308,0.528659,-1.375245,0.576139,-1.419998,0.742578,-1.661709,5
0.275943,0.183756,-1.028752,-0.317063,-0.254345,-0.170808,1.634582,0.575686,0.668922,0.140608,-0.219918,-0.311631,0.520979,1.257082,-0.538338,0.097325,0.865422,1.013573,-0.857449,-0.440395,-1.090429,1.156166,-0.501616,0.895111,-0.624795,-0.130004,-1.047764,-1.090557,1.040572,0.17763,0.728904,-1.55259,0.246407,-0.416092,-0.223149,-0.358323,-0.551604,1.390443,0.424342,-1.129078,-0.824641,-0.624726,0.287268,0.32481,-0.929803,0.7786,1.502477,-0.002164,1.308258,0.429927,-0.250664,-1.636593,0.363532,-1.301979,-0.993697,-1.224722,-1.454315,-1.359524,-1.232285,0.264473,-1.44435,-1.130381,0.028362,0.894671,-1.1526,0.947448,1.420694,0.306676,0.710102,0.474334,0.180564,-0.624447,0.212069,-0.778833,-1.203997,-1.597959,6
1.384818,0.968884,0.747413,0.762836,-0.473404,2.472499,0.138463,0.346087,-1.923084,1.799543,-1.170622,0.10324,2.413198,0.019294,-0.946333,1.805989,0.11223,-0.277095,1.705225,1.698711,-0.325809,-0.142357,1.269865,0.17115,-0.913857,-0.253078,1.615237,-0.636769,0.308851,-0.067577,0.81985,-0.503356,1.137171,0.820324,-0.014423,-1.231036,1.597335,1.446804,-0.447487,-1.499293,1.199711,0.289801,0.215915,2.851689,-0.38665,-1.62745,0.22974,-0.270606,-0.102248,-0.102153,-0.122985,1.784254,-0.883154,0.740148,0.767963,0.133728,0.971319,-0.544142,0.498609,0.983716,-1.075423,0.647695,-0.010581,-1.416484,2.500098,-0.189892,0.45856,0.702663,-0.243218,0.644335,-0.058007,-0.017217,-0.536342,-1.071171,-0.469967,-1.198407,4
-0.145225,-0.713675,1.014637,0.011817,-0.810129,-0.339802,-0.197154,-0.015742,0.926749,0.11983,-1.02976,0.41341,-0.776333,-1.430985,-0.243708,-0.203713,-0.675014,-0.26606,-0.01415,0.085111,-0.636961,0.494226,-0.571408,-0.271288,-0.489185,1.243254,-0.927525,-0.50918,0.053249,0.853939,1.062988,-0.785683,-0.430153,1.302638,1.889674,0.833069,-0.47461,0.014445,0.056112,1.48735,1.682363,-1.043731,0.642792,-0.427342,0.639221,-1.662815,-1.781731,-0.748388,-0.605345,-0.793263,-1.254241,-0.939324,-0.23077,-1.195213,-0.618054,-0.643541,0.301304,-1.146172,-0.586625,-0.522639,-0.006394,-1.248784,-0.784223,-0.695556,0.02212,-0.340673,-0.500989,-1.083747,-0.648246,-0.887592,0.152635,-0.285779,0.421829,-0.21995,0.365619,-0.275881,2
1.296938,-0.075655,1.073398,0.086253,1.122876,-0.558867,-0.605209,0.12781,-0.999636,0.441961,2.040044,-0.458898,0.604047,-0.34128,1.883968,0.08311,0.591779,1.472212,0.650725,1.534377,-0.265849,-1.331132,1.427298,2.56206,-0.119572,1.312788,-0.286149,-0.294975,1.650189,2.667595,-1.042815,-0.347965,2.053992,-0.207983,0.946003,0.105853,-0.448202,1.547625,2.775032,-0.545042,0.300645,0.993644,1.007873,3.19859,1.947681,0.741278,-0.747204,-1.323138,2.064749,-0.205946,0.503112,0.153972,0.641927,2.010277,-0.635557,0.368687,2.380094,0.003801,-1.108459,-0.252291,1.184733,-0.81585,-0.442304,0.945284,0.785368,0.91942,0.37068,1.470651,1.929137,-0.768731,1.293975,-0.303266,-0.562288,-0.511865,0.451289,-1.451186,7
-0.746596,-1.881053,-1.155483,-0.846897,-0.745284,-0.778637,0.424636,-0.948573,0.559487,-1.601395,-0.920701,-1.695724,-1.285071,0.943317,-0.743745,-0.303103,-1.420349,-1.453736,-0.757038,-0.862342,-0.245734,-1.201856,-0.590779,-0.565116,-0.488826,-0.213093,-0.425193,-0.312947,-0.803907,0.179656,-0.221733,-0.659996,-0.460731,-0.871377,-0.772208,-0.683054,0.084601,0.253205,-1.14632,-0.618774,-1.196866,-0.42234,-0.483859,0.088119,-1.599421,-0.71099,-1.093609,-0.344005,-0.843913,0.001861,-0.559327,-0.913977,-0.421505,-0.614601,0.020244,0.035585,-0.050487,-0.245442,0.166564,-1.057143,-0.284566,-0.363993,-0.128848,-0.898281,-0.191445,-1.744094,-1.098122,-0.978205,-0.730734,-1.793842,-1.36394,1.353519,-1.220343,1.159929,-0.376543,0.743468,9
-0.106174,1.404124,0.366542,1.600496,-1.018961,-0.498699,-0.980072,-1.351172,-0.712821,-0.552481,-0.346382,-0.633207,-0.483547,-0.948645,0.335418,0.4715,-0.769977,-0.20949,-0.367414,0.567673,0.503213,-0.025853,-0.201836,-0.409674,-0.666605,0.925888,1.036256,-1.095185,-0.419769,0.640674,0.926206,0.371566,-0.309712,-0.39335,1.009375,1.260173,0.098356,-0.060132,-0.963743,1.12132,0.950794,0.674608,-0.724053,-0.735615,0.306167,0.181493,0.109333,0.319463,0.774394,-0.005545,-0.920573,-1.277236,-1.054363,-1.04069,-0.274977,-0.676645,-0.197191,-0.041553,-0.511183,0.173996,0.211308,-0.177355,-0.199218,-0.019977,0.859615,-1.380697,-0.839019,-0.095367,-0.805337,0.384831,0.024515,0.408818,0.526993,-0.965747,0.177913,-0.908928,2
-0.74597,-0.561617,1.922957,-0.099075,-1.226711,-0.387407,-1.461223,0.009963,-0.276195,-0.008718,-0.9154,-0.116956,-0.080359,-1.481427,-0.200414,-1.144968,-0.865925,-0.785726,-0.826053,-0.022543,-0.677472,-0.601853,-0.704102,-0.693435,0.391779,0.103763,-0.154292,-1.382135,-0.175328,0.288715,0.36576,-0.310987,-1.154378,-0.37703,-0.273162,0.479082,-0.352034,-1.523523,-0.294694,-0.235376,0.930481,-0.28569,-1.298253,-0.197315,0.783085,0.320526,-0.304318,0.059955,1.224698,0.684612,-0.040494,-0.33844,1.527707,0.199258,-0.279305,-0.905722,1.076848,0.253664,-0.742553,-0.596034,0.733292,-0.091404,-0.396158,-1.139634,0.711237,-0.843109,-0.463414,-1.574516,-0.603316,-0.853013,-1.023896,-1.369471,-1.109378,-0.36398,-0.496022,-1.325416,2
0.321654,-0.031339,0.76857,-0.76136,0.301269,0.12304,-0.423973,-0.146941,0.105739,0.209741,0.858995,-0.554551,1.400182,-0.286438,1.197795,1.295056,-0.070436,-0.343547,1.360671,0.743197,1.97617,0.356186,-1.352266,-0.119029,0.734898,1.017253,0.604824,-0.878836,1.147187,-0.424788,1.048887,0.715275,-1.13944,0.450805,-0.55012,0.80384,0.910023,-1.031585,0.792495,-1.05687,0.921443,1.100551,-0.27544,0.082579,-0.024584,-0.073405,1.683207,0.434746,-1.509104,0.240746,0.184242,0.799292,-1.370546,-0.602626,1.179181,-0.230302,-0.980615,-0.503671,-0.166294,1.035308,-0.443736,-1.27308,1.158064,0.618711,-0.127815,-0.465249,-0.25627,0.053285,-0.444375,-1.023422,0.93779,0.136296,0.17066,-0.458945,0.640563,-0.383683,7
0.766011,-0.199078,1.379349,-0.413188,1.007514,-0.582312,0.381283,1.172549,0.688142,0.651084,1.743253,-0.176464,1.188836,-1.427106,-0.010072,2.459076,0.340266,1.030721,-0.982795,-0.300538,-0.596174,1.579734,1.306054,1.241786,-0.425954,-0.98182,2.121024,-0.902633,2.237804,1.603637,-0.639603,-0.817017,1.327135,0.32081,1.59739,0.141962,-0.490192,0.845273,-0.401235,0.001057,2.447598,-1.021487,-0.300078,-0.072788,-0.089239,0.271672,0.96158,-1.180615,1.181601,-0.604454,-1.099239,0.908033,0.801436,-0.043733,0.828026,0.415093,0.816677,1.600228,-0.795501,-0.887299,1.40966,-0.651771,-0.21992,-0.216821,-1.541305,-0.015092,1.40657,1.309741,0.572566,0.396039,1.680006,-0.102697,0.840295,-0.091001,-0.393732,-0.34758,8
0.172061,0.857795,0.109344,0.532757,-1.118997,0.988378,1.770516,-0.500702,1.269281,1.133055,-0.647781,-1.099469,1.852635,1.031197,1.36464,-1.034372,1.748131,0.111932,0.106005,-0.861815,-0.113605,2.660463,0.685555,0.962957,-0.989162,0.253905,-0.361585,2.237517,1.230037,-0.348733,-1.26719,0.899185,-0.128575,-0.442414,-0.765717,1.67259,1.848012,0.075491,-0.338596,-0.555721,1.978463,0.795148,1.913652,0.424681,-0.866075,-0.011582,-1.013266,0.370232,0.221563,-0.500411,1.74091,-0.20494,0.770342,0.711974,0.851193,1.051675,-0.388856,0.308996,-0.474692,-0.190313,0.167195,0.244851,-0.10427,-0.526038,0.586316,0.487484,0.279598,-1.076562,0.253869,-0.961284,-0.758865,-1.062742,-0.39363,-1.359044,-1.434992,-0.855302,6
-1.381717,0.396286,1.472232,-1.335679,1.417125,0.334774,0.373446,1.264535,-0.157246,2.319309,-0.391353,-1.787499,0.866889,-0.581073,2.414113,0.081144,-0.994154,0.781504,0.729841,2.456614,-1.401101,-1.106057,2.90805,0.330331,1.329256,-1.452595,-0.71277,2.340271,0.485595,0.273342,-0.599344,-0.496377,2.572807,-0.234211,-0.395214,0.846538,-0.674281,2.375877,0.612434,-0.250015,0.35678,-1.376161,1.546164,-1.194437,1.070995,-0.70419,1.821711,1.17249,0.074119,-0.70095,1.540955,1.646861,1.069209,-0.318654,2.405741,1.366102,0.65337,0.318026,1.578471,1.07752,0.833011,-0.974833,1.317765,0.849972,1.563504,-0.143701,0.511843,-0.407826,0.471133,-1.964003,-0.792035,0.071204,0.922391,-1.493843,1.568107,-0.709441,5
-1.025863,-1.992142,-1.113058,0.538674,-1.327206,-0.694549,-0.024586,-1.250262,0.383013,-1.182135,-1.330767,-0.706967,-0.523795,-0.759094,-2.008853,-0.759792,-1.459532,-1.071539,0.088852,-1.282977,-0.07731,-1.626891,-1.44393,-0.947165,-1.129213,0.008395,-1.297135,-0.688331,-0.024175,-0.50158,-0.60816,-0.813619,-0.537049,-0.760455,0.209256,-0.418474,-1.081329,-0.820379,-1.711359,0.004165,-0.079684,-0.534341,-0.76232,-1.438405,-0.549251,-0.289219,-0.050963,-1.097757,0.096016,-1.174668,-0.647588,-1.077462,0.243983,-1.062302,-1.289308,-1.527364,-0.721015,-1.163665,-0.113293,-1.162506,-0.949595,-1.804664,-0.27267,-0.53255,-0.256092,-1.800965,-1.173581,-0.048946,-0.661807,-1.017575,-0.635978,-0.276665,-1.126908,0.775075,-1.108989,1.047166,9
-0.912102,-1.909793,-1.519502,1.076681,-1.503705,-0.765269,-0.177471,-1.359811,0.448602,-1.080408,-0.822777,-0.080721,-1.162992,-1.301418,-1.638677,-0.677602,-1.069509,-0.763314,0.487384,-1.786586,-0.994103,-1.739564,-0.920598,0.644266,-1.142633,-0.904712,-1.186912,-1.018528,-0.8047,-0.376945,-0.508161,-1.858176,-1.086052,-1.079422,-0.23055,-0.022215,-0.777629,-0.91514,-0.886471,-0.260442,-0.070454,0.279476,-1.154768,-1.292022,-0.972515,-0.248587,-0.736909,-1.780865,-0.800113,-0.749695,-0.394031,-0.722697,-0.567168,-1.790006,-0.732227,-1.111447,-0.323044,-1.550094,-1.157768,-0.746689,-0.461963,-1.572926,-1.543491,-0.161885,-0.844985,-1.318838,-1.217498,0.290974,-1.121284,-0.518362,-0.803193,-0.870491,-1.17828,0.512207,-0.55307,1.092203,9
1.068533,-0.847738,0.091886,-0.705569,0.222912,0.050584,0.313988,1.370122,0.319924,-0.830893,-0.476135,0.645337,1.753918,-0.341532,-1.226321,-0.001806,-1.494798,1.305612,1.018995,0.145836,-0.431878,0.878318,-0.86816,0.228751,-0.823651,0.892203,0.562682,-0.294349,0.137373,0.322353,-0.142064,0.047943,0.611097,-0.753393,0.062036,-0.488497,-0.177795,-1.492315,1.331165,-0.476146,-0.148564,-1.296844,-0.310274,-1.424054,0.183424,-0.34724,0.182055,-1.22641,-0.076804,-0.037585,-0.625897,-0.590321,-0.396806,-0.577592,-1.517688,0.61601,0.11903,-1.452529,1.583715,0.953522,-1.516802,0.946512,-0.052284,0.586692,0.376424,-0.403287,1.681585,1.068103,0.24016,0.975206,0.756422,-0.481128,0.385664,-0.357234,-1.270549,-0.512645,10
1.466508,-0.831549,0.556637,-0.464288,0.269547,0.07524,-0.059289,1.511742,-0.609745,-1.11166,-0.519185,0.557861,1.831577,-0.262608,-0.016123,0.49008,-1.118877,0.507474,0.126409,-0.057627,-0.197525,1.085256,-1.008397,-1.675622,0.544405,0.59339,-0.405508,-0.683174,-0.318755,0.181757,0.899471,-0.227307,-1.027936,-1.223775,1.544236,-0.61177,-0.424056,0.11641,1.065825,-1.196399,-0.155705,0.049538,1.128414,-0.662486,1.936426,-0.422212,0.573045,-0.36238,-0.195615,0.87583,-0.456816,0.297006,0.990294,-0.372019,0.716976,0.051865,-0.087901,0.923752,-0.164761,1.27189,0.665573,-1.251416,1.261571,1.171971,-1.235092,1.011382,1.767363,0.471224,0.842042,0.952586,0.418094,-1.285284,0.28651,-0.551026,-1.384489,-0.901386,7
-1.294608,-1.146527,-1.089572,0.211209,2.042528,-1.572408,0.208828,-1.216071,0.633699,-1.26335,-1.466047,1.20836,-1.355171,1.632973,1.531808,-1.54012,-0.361422,-1.208951,-0.127759,-1.89832,-1.466794,1.468305,-1.326002,1.071099,1.268921,-1.157243,-1.246396,-1.265423,1.226379,-1.840381,-1.345996,1.236623,-0.477952,-0.18242,0.620553,-0.550668,-1.935738,-1.102259,1.35868,-1.437814,-0.928737,0.545349,0.083289,-0.731007,-0.802081,0.977131,0.192277,-0.511781,-0.773466,-1.172995,-0.362052,1.729629,-1.314146,1.861631,-1.063962,0.118428,-1.099626,-0.933387,-0.474771,1.108631,-1.388875,1.81595,-1.018887,1.150783,-1.311864,0.014513,-0.779759,-0.182966,-1.267012,0.886163,-1.061275,2.146981,-1.526038,1.036271,-0.537265,1.174989,1
-0.672938,1.040357,-0.317825,0.578436,0.023512,1.783385,0.78871,0.389128,0.704684,1.321742,0.905202,-0.859214,0.870856,-0.226404,2.173692,-0.23048,-0.860757,1.312255,0.755619,1.960389,0.203624,-0.687938,0.922703,-0.213189,1.736771,-0.306557,0.177755,0.037865,-0.932694,2.763319,-0.150974,-0.247452,0.5288,-0.004335,1.361374,-1.400165,0.748856,0.727523,-1.298136,2.265965,-1.434777,-0.163761,1.027363,-1.037826,3.194461,1.817897,-0.872565,-0.355256,2.362438,1.690196,-1.292843,-0.359493,3.144813,0.982324,-1.038428,-0.73363,2.390757,0.072026,-1.035582,-1.075982,1.336845,-0.809502,-0.648824,-0.468433,1.43681,0.807446,-1.027181,-0.511883,-0.085326,-2.037729,-0.702493,-0.216296,1.312287,-0.904396,2.311997,-0.590336,4
1.426587,-1.001415,0.340922,-0.416386,0.092644,-0.118801,0.123325,1.277619,-0.631499,-0.796406,-0.797393,0.009509,1.68403,-0.333783,-0.253311,0.215652,-1.247565,0.096764,-0.569575,-0.096321,-0.460695,0.811256,-1.288749,-0.797275,0.125091,1.220304,-0.26694,-0.927959,-0.824008,1.281211,0.825766,0.09391,-0.790028,-0.669557,1.441159,0.652798,-0.546815,-1.152325,0.520516,0.953478,0.101245,-0.834642,0.583146,-0.414578,1.66901,1.035148,-0.105102,-0.160701,1.193316,-0.026216,0.15377,0.209814,0.432228,0.034047,0.658305,1.610217,0.107533,0.747006,1.115154,-1.344826,0.38098,0.822202,-0.776475,0.768494,0.025918,-0.343734,1.416374,1.697317,0.223219,1.197255,0.901935,-0.56575,0.457239,-0.245919,-0.931396,-1.386246,7
-0.640569,-0.45734,1.69808,-1.604447,1.500325,0.819993,-0.616181,1.621922,0.388366,1.590262,-0.31635,-1.154137,1.632377,-0.258093,-0.375124,0.079536,-1.324539,1.721802,-1.474358,-0.047696,-0.092605,0.494435,1.697761,-0.061827,-0.493332,-1.34727,1.821426,0.545901,-0.608004,0.899971,-1.308717,1.515287,-0.522682,-0.700636,0.407061,0.389517,1.888527,-0.726586,-0.39574,-0.330166,0.875236,1.486045,0.137188,-0.303016,0.799702,0.655438,-0.944275,1.819341,1.144428,0.987106,-0.597782,0.439378,1.049246,0.701265,-1.543351,0.676952,1.15342,0.495771,0.003984,1.438144,2.062571,0.007939,-0.058128,0.081243,2.206262,-1.011906,-0.846124,-0.268514,0.645359,-1.157934,0.680607,0.147208,0.89103,-1.380814,1.409978,0.214974,5
0.416291,0.483143,1.502414,0.171564,0.086105,0.255462,-1.734101,0.174752,-1.422697,0.836585,0.338727,1.158569,-1.19604,-0.04961,-0.287975,1.77117,-0.604461,0.756602,-1.165363,0.875679,-0.84767,1.033316,-0.995708,0.769658,-1.725435,0.326857,-0.744,0.683688,-0.815664,1.013303,-0.96579,1.524212,-0.450839,1.141629,-0.347555,1.852136,-0.147042,2.231047,0.0966,0.65638,-0.099236,1.379466,-0.776698,1.840323,0.616051,-0.607316,0.978752,0.358212,1.220194,0.491367,-1.296476,-0.768819,-0.629562,-0.804717,1.519866,0.77181,-0.016001,1.407536,-0.455106,1.078767,-0.212097,0.688692,0.963233,-0.084095,1.545913,-1.066848,-1.390669,-0.006205,-0.353939,-0.078855,1.768123,1.349121,1.020273,1.38685,0.11495,0.766434,3
